,event_id_cnty,event_date,year,time_precision,actor1,assoc_actor_1,inter1,actor2,assoc_actor_2,inter2,interaction,civilian_targeting,admin1,admin2,admin3,location,latitude,longitude,geo_precision,fatalities,tags,population_best,civilian_targeting_dummy
5137,UKR190653,2024-10-27,2024,1,Military Forces of Russia (2000-) Air Force,,External/Other forces,Military Forces of Ukraine (2019-),,State forces,State forces-External/Other forces,,Donetsk,Pokrovskyi,Kurakhivska,Uspenivka,47.917,37.2297,2,3,,455.0,0
5138,UKR190657,2024-10-27,2024,1,Military Forces of Russia (2000-) Air Force,Military Forces of Russia (2000-),External/Other forces,Military Forces of Ukraine (2019-),,State forces,State forces-External/Other forces,,Sumy,Sumskyi,Khotinska,Veselivka,51.2012,34.936,2,2,,8.0,0
5139,UKR190662,2024-10-27,2024,1,Military Forces of Russia (2000-) Air Force,,External/Other forces,Military Forces of Ukraine (2019-),,State forces,State forces-External/Other forces,,Donetsk,Volnovaskyi,Velykonovosilkivska,Yasna Polyana,47.88,37.0303,2,3,,116.0,0
5140,UKR190663,2024-10-27,2024,1,Military Forces of Russia (2000-) Air Force,,External/Other forces,Military Forces of Ukraine (2019-),,State forces,State forces-External/Other forces,,Sumy,Sumskyi,Yunakivska,Yunakivka,51.1213,35.0342,2,1,,898.0,0
5141,UKR190665,2024-10-27,2024,1,Military Forces of Russia (2000-) Air Force,Military Forces of Russia (2000-),External/Other forces,Military Forces of Ukraine (2019-),,State forces,State forces-External/Other forces,,Sumy,Sumskyi,Khotinska,Zhuravka,51.2161,34.9866,2,1,,48.0,0
5142,UKR216441,2024-10-27,2024,1,Military Forces of Ukraine (2019-) Air Force,,State forces,,,,State forces only,,Zaporizhia,Berdianskyi,Chernihivska,Chernihivka,47.1999,36.1615,2,0,,1465.0,0
5143,UKR216442,2024-10-27,2024,1,Military Forces of Ukraine (2019-) Air Force,,State forces,,,,State forces only,,Zaporizhia,Vasylivskyi,Kamiansko-Dniprovska,Kamianka-Dniprovska,47.464,34.4305,1,0,,8839.0,0
5144,UKR216443,2024-10-27,2024,1,Military Forces of Ukraine (2019-) Air Force,,State forces,,,,State forces only,,Zaporizhia,Vasylivskyi,Mykhailivska,Mykhailivka,47.2724,35.2224,1,0,,10045.0,0
5145,UKR216450,2024-10-27,2024,1,Military Forces of Ukraine (2019-) Air Force,,State forces,,,,State forces only,,Zaporizhia,Polohivskyi,Fedorivska,Fedorivka,47.5505,36.5484,1,0,,1342.0,0
5146,UKR216531,2024-10-27,2024,1,Military Forces of Ukraine (2019-) Air Force,Military Forces of Ukraine (2019-),State forces,Civilians (Ukraine),,Civilians,State forces-Civilians,Civilian targeting,Donetsk,Bakhmutskyi,Chasovoiarska,Chasiv Yar,48.5869,37.8324,1,6,,7881.0,0
5147,UKR216533,2024-10-27,2024,1,Military Forces of Ukraine (2019-) Air Force,,State forces,Civilians (Ukraine),,Civilians,State forces-Civilians,Civilian targeting,Donetsk,Horlivskyi,Horlivska,Horlivka,48.3133,38.0416,1,0,,48790.0,0
5148,UKR190631,2024-10-27,2024,1,Military Forces of Russia (2000-) Air Force,,External/Other forces,Military Forces of Ukraine (2019-),,State forces,State forces-External/Other forces,,Luhansk,Svativskyi,Kolomyichyska,Novoiehorivka,49.3349,37.9353,2,4,,11.0,0
5149,UKR190645,2024-10-27,2024,1,Military Forces of Russia (2000-) Air Force,Military Forces of Russia (2000-),External/Other forces,Military Forces of Ukraine (2019-),,State forces,State forces-External/Other forces,,Donetsk,Kramatorskyi,Illinivska,Stara Mykolaivka,48.3288,37.6786,2,2,,368.0,0
5150,UKR190861,2024-10-28,2024,1,Military Forces of Russia (2000-) Air Force,Military Forces of Russia (2000-),External/Other forces,Military Forces of Ukraine (2019-),,State forces,State forces-External/Other forces,,Sumy,Sumskyi,Yunakivska,Basivka,51.1856,35.0877,2,1,,436.0,0
5151,UKR190862,2024-10-28,2024,1,Military Forces of Russia (2000-) Air Force,Military Forces of Russia (2000-),External/Other forces,Military Forces of Ukraine (2019-),,State forces,State forces-External/Other forces,,Sumy,Sumskyi,Khotinska,Bilovody,51.1757,34.9765,2,1,,246.0,0
5152,UKR190866,2024-10-28,2024,1,Military Forces of Russia (2000-) Air Force,Military Forces of Russia (2000-),External/Other forces,Military Forces of Ukraine (2019-),,State forces,State forces-External/Other forces,,Sumy,Sumskyi,Yunakivska,Korchakivka,51.0899,34.8906,2,1,,171.0,0
5153,UKR190867,2024-10-28,2024,1,Military Forces of Russia (2000-) Air Force,Military Forces of Russia (2000-),External/Other forces,Military Forces of Ukraine (2019-),,State forces,State forces-External/Other forces,,Sumy,Sumskyi,Yunakivska,Loknia,51.1483,35.058,2,1,,181.0,0
5154,UKR190871,2024-10-28,2024,1,Military Forces of Russia (2000-) Air Force,Military Forces of Russia (2000-),External/Other forces,Military Forces of Ukraine (2019-),,State forces,State forces-External/Other forces,,Sumy,Sumskyi,Myropilska,Myropillia,51.0273,35.247,2,1,,1190.0,0
5155,UKR190874,2024-10-28,2024,1,Military Forces of Russia (2000-) Air Force,Military Forces of Russia (2000-),External/Other forces,Military Forces of Ukraine (2019-),,State forces,State forces-External/Other forces,,Sumy,Sumskyi,Bilopilska,Obody,51.2224,34.6275,2,1,,281.0,0
5156,UKR190875,2024-10-28,2024,1,Military Forces of Russia (2000-) Air Force,Military Forces of Russia (2000-),External/Other forces,Military Forces of Ukraine (2019-),,State forces,State forces-External/Other forces,,Sumy,Sumskyi,Krasnopilska,Osoivka,50.9107,35.1633,2,0,,798.0,0
5157,UKR190876,2024-10-28,2024,1,Military Forces of Russia (2000-) Air Force,Military Forces of Russia (2000-),External/Other forces,Military Forces of Ukraine (2019-),,State forces,State forces-External/Other forces,,Sumy,Sumskyi,Bilopilska,Pavlivka,51.2231,34.5161,2,0,,523.0,0
5158,UKR190880,2024-10-28,2024,1,Military Forces of Russia (2000-) Air Force,Military Forces of Russia (2000-),External/Other forces,Military Forces of Ukraine (2019-),,State forces,State forces-External/Other forces,,Sumy,Sumskyi,Yunakivska,Varachyne,51.1417,34.9237,2,1,,13.0,0
5159,UKR190881,2024-10-28,2024,1,Military Forces of Russia (2000-) Air Force,Military Forces of Russia (2000-),External/Other forces,Military Forces of Ukraine (2019-),,State forces,State forces-External/Other forces,,Sumy,Sumskyi,Khotinska,Volodymyrivka,51.1678,34.8792,2,1,,63.0,0
5160,UKR190882,2024-10-28,2024,1,Military Forces of Russia (2000-) Air Force,Military Forces of Russia (2000-),External/Other forces,Military Forces of Ukraine (2019-),,State forces,State forces-External/Other forces,,Sumy,Sumskyi,Yunakivska,Yunakivka,51.1213,35.0342,2,1,,898.0,0
5161,UKR190883,2024-10-28,2024,1,Military Forces of Russia (2000-) Air Force,Military Forces of Russia (2000-),External/Other forces,Military Forces of Ukraine (2019-),,State forces,State forces-External/Other forces,,Sumy,Sumskyi,Khotinska,Zhuravka,51.2161,34.9866,2,1,,48.0,0
5162,UKR191575,2024-10-28,2024,1,Military Forces of Russia (2000-) Air Force,Military Forces of Russia (2000-),External/Other forces,Military Forces of Ukraine (2019-),,State forces,State forces-External/Other forces,,Zaporizhia,Polohivskyi,Orikhivska,Novodanylivka,47.5242,35.8235,1,4,,890.0,0
5163,UKR191506,2024-10-28,2024,1,Military Forces of Ukraine (2019-) Air Force,Military Forces of Ukraine (2019-),State forces,,,,State forces only,,Donetsk,Horlivskyi,Horlivska,Horlivka,48.3133,38.0416,1,0,,48790.0,0
5164,UKR191462,2024-10-29,2024,1,Military Forces of Ukraine (2019-) Air Force,,State forces,Military Forces of Russia (2000-),,External/Other forces,State forces-External/Other forces,,Zaporizhia,Zaporizkyi,Zaporizka,Zaporizhia,47.8479,35.1602,3,0,,110577.0,0
5165,UKR190841,2024-10-29,2024,1,Military Forces of Russia (2000-) Air Force,Military Forces of Russia (2000-),External/Other forces,Military Forces of Ukraine (2019-),,State forces,State forces-External/Other forces,,Sumy,Sumskyi,Khotinska,Bilovody,51.1757,34.9765,2,1,,246.0,0
5166,UKR190843,2024-10-29,2024,1,Military Forces of Russia (2000-) Air Force,Military Forces of Russia (2000-),External/Other forces,Military Forces of Ukraine (2019-),,State forces,State forces-External/Other forces,,Sumy,Sumskyi,Khotinska,Khotin,51.0786,34.78,2,1,,2288.0,0
5167,UKR190844,2024-10-29,2024,1,Military Forces of Russia (2000-) Air Force,Military Forces of Russia (2000-),External/Other forces,Military Forces of Ukraine (2019-),,State forces,State forces-External/Other forces,,Sumy,Sumskyi,Yunakivska,Loknia,51.1483,35.058,2,1,,181.0,0
5168,UKR190850,2024-10-29,2024,1,Military Forces of Russia (2000-) Air Force,,External/Other forces,Military Forces of Ukraine (2019-),,State forces,State forces-External/Other forces,,Donetsk,Bakhmutskyi,Soledarska,Nykyforivka,48.7706,37.8991,2,1,,351.0,0
5169,UKR190851,2024-10-29,2024,1,Military Forces of Russia (2000-) Air Force,,External/Other forces,Military Forces of Ukraine (2019-),,State forces,State forces-External/Other forces,,Donetsk,Kramatorskyi,Kostiantynivska,Oleksandro-Shultyne,48.4861,37.8265,2,1,,189.0,0
5170,UKR190852,2024-10-29,2024,1,Military Forces of Russia (2000-) Air Force,,External/Other forces,Military Forces of Ukraine (2019-),,State forces,State forces-External/Other forces,,Donetsk,Pokrovskyi,Marinska,Oleksandropil,48.0117,37.392,2,1,,344.0,0
5171,UKR190853,2024-10-29,2024,1,Military Forces of Russia (2000-) Air Force,Military Forces of Russia (2000-),External/Other forces,Military Forces of Ukraine (2019-),,State forces,State forces-External/Other forces,,Sumy,Sumskyi,Bilopilska,Pavlivka,51.2231,34.5161,2,1,,523.0,0
5172,UKR190857,2024-10-29,2024,1,Military Forces of Russia (2000-) Air Force,,External/Other forces,Military Forces of Ukraine (2019-),,State forces,State forces-External/Other forces,,Donetsk,Bakhmutskyi,Siverska,Siversk,48.8726,38.096,2,1,,13476.0,0
5173,UKR190858,2024-10-29,2024,1,Military Forces of Russia (2000-) Air Force,,External/Other forces,Military Forces of Ukraine (2019-),,State forces,State forces-External/Other forces,,Donetsk,Pokrovskyi,Kurakhivska,Sukhi Yaly,47.9449,37.1222,2,1,,233.0,0
5174,UKR191286,2024-10-29,2024,1,Military Forces of Russia (2000-) Air Force,Military Forces of Russia (2000-),External/Other forces,Military Forces of Ukraine (2019-),,State forces,State forces-External/Other forces,,Sumy,Sumskyi,Yunakivska,Basivka,51.1856,35.0877,1,2,,436.0,0
5175,UKR191292,2024-10-29,2024,1,Military Forces of Russia (2000-) Air Force,Military Forces of Russia (2000-),External/Other forces,Military Forces of Ukraine (2019-),,State forces,State forces-External/Other forces,,Zaporizhia,Polohivskyi,Malotokmachanska,Bilohiria,47.5268,36.0004,1,3,,283.0,0
5176,UKR191359,2024-10-29,2024,1,Military Forces of Russia (2000-) Air Force,,External/Other forces,Military Forces of Ukraine (2019-),Civilians (Ukraine),State forces,State forces-External/Other forces,,Donetsk,Pokrovskyi,Myrnohradska,Myrnohrad,48.2959,37.2704,1,1,,18466.0,0
5177,UKR191379,2024-10-29,2024,1,Military Forces of Russia (2000-) Air Force,Military Forces of Russia (2000-),External/Other forces,Military Forces of Ukraine (2019-),,State forces,State forces-External/Other forces,,Sumy,Sumskyi,Bilopilska,Obody,51.2224,34.6275,1,2,,281.0,0
5178,UKR191464,2024-10-29,2024,1,Military Forces of Russia (2000-) Air Force,Military Forces of Russia (2000-),External/Other forces,Military Forces of Ukraine (2019-),,State forces,State forces-External/Other forces,,Sumy,Sumskyi,Khotinska,Zhuravka,51.2161,34.9866,1,2,,48.0,0
5179,UKR190847,2024-10-29,2024,1,Military Forces of Russia (2000-) Air Force,,External/Other forces,Military Forces of Ukraine (2019-),,State forces,State forces-External/Other forces,,Luhansk,Svativskyi,Kolomyichyska,Nadiia,49.3705,37.926,2,2,,4.0,0
5180,UKR216444,2024-10-29,2024,1,Military Forces of Ukraine (2019-) Air Force,,State forces,,,,State forces only,,Zaporizhia,Vasylivskyi,Enerhodarska,Enerhodar,47.4987,34.6574,1,0,,22163.0,0
5181,UKR216536,2024-10-29,2024,1,Military Forces of Ukraine (2019-) Air Force,,State forces,,,,State forces only,,Donetsk,Horlivskyi,Horlivska,Holmivskyi,48.4046,38.0817,1,0,,2687.0,0
5182,UKR216537,2024-10-29,2024,1,Military Forces of Ukraine (2019-) Air Force,,State forces,,,,State forces only,,Donetsk,Horlivskyi,Horlivska,Shakhta imeni Gagarina,48.3435,37.942,1,0,,2940.0,0
5183,UKR217269,2024-10-29,2024,1,Military Forces of Ukraine (2019-) Air Force,,State forces,,,,State forces only,,Donetsk,Horlivskyi,Horlivska,Holmivskyi,48.4046,38.0817,1,0,,2687.0,0
5184,UKR217270,2024-10-29,2024,1,Military Forces of Ukraine (2019-) Air Force,,State forces,,,,State forces only,,Zaporizhia,Vasylivskyi,Enerhodarska,Enerhodar,47.4987,34.6574,1,0,,22163.0,0
5185,UKR191315,2024-10-29,2024,1,Military Forces of Ukraine (2019-) Air Force,Military Forces of Ukraine (2019-),State forces,Civilians (Ukraine),,Civilians,State forces-Civilians,Civilian targeting,Donetsk,Horlivskyi,Horlivska,Horlivka,48.3133,38.0416,1,1,,48790.0,0
5186,UKR190899,2024-10-30,2024,1,Military Forces of Russia (2000-) Air Force,,External/Other forces,Military Forces of Ukraine (2019-),,State forces,State forces-External/Other forces,,Donetsk,Pokrovskyi,Kurakhivska,Kurakhove,47.9836,37.2823,2,1,,14163.0,0
5187,UKR190890,2024-10-30,2024,1,Military Forces of Russia (2000-) Air Force,,External/Other forces,Military Forces of Ukraine (2019-),,State forces,State forces-External/Other forces,,Kharkiv,Kupianskyi,Kindrashivska,Holubivka,49.7499,37.6305,2,3,,437.0,0
5188,UKR190898,2024-10-30,2024,1,Military Forces of Russia (2000-) Air Force,,External/Other forces,Military Forces of Ukraine (2019-),Civilians (Ukraine); Police Forces of Ukraine (2019-),State forces,State forces-External/Other forces,,Kharkiv,Kupianskyi,Kupianska,Kupiansk,49.7106,37.6152,2,4,,23424.0,0
5189,UKR216445,2024-10-30,2024,1,Military Forces of Ukraine (2019-) Air Force,,State forces,,,,State forces only,,Zaporizhia,Polohivskyi,Rozivska,Solodkovodne,47.5664,36.7674,1,0,,352.0,0
5190,UKR217272,2024-10-30,2024,1,Military Forces of Ukraine (2019-) Air Force,,State forces,,,,State forces only,,Zaporizhia,Polohivskyi,Rozivska,Solodkovodne,47.5664,36.7674,1,0,,352.0,0
5191,UKR216430,2024-10-30,2024,1,Military Forces of Ukraine (2019-) Air Force,,State forces,Civilians (Ukraine),,Civilians,State forces-Civilians,Civilian targeting,Zaporizhia,Vasylivskyi,Rozdolska,Vysoke,47.2332,35.4031,1,0,,529.0,0
5192,UKR217275,2024-10-30,2024,1,Military Forces of Ukraine (2019-) Air Force,,State forces,Civilians (Ukraine),,Civilians,State forces-Civilians,Civilian targeting,Zaporizhia,Vasylivskyi,Rozdolska,Vysoke,47.2332,35.4031,1,0,,529.0,0
5193,UKR190762,2024-10-31,2024,1,Military Forces of Russia (2000-) Air Force,,External/Other forces,Police Forces of Ukraine (2019-) State Emergency Service of Ukraine,,State forces,State forces-External/Other forces,,Odesa,Odeskyi,Odeska,Odesa,46.4639,30.7386,2,0,,133215.0,0
5194,UKR190959,2024-10-31,2024,1,Military Forces of Ukraine (2019-) Air Force,,State forces,Civilians (Ukraine),,Civilians,State forces-Civilians,Civilian targeting,Zaporizhia,Berdianskyi,Berdianska,Berdiansk,46.7586,36.7845,1,1,,44319.0,0
5195,UKR216555,2024-10-31,2024,1,Military Forces of Ukraine (2019-) Air Force,,State forces,Russian Occupation Government (2022-),,State forces,State forces-State forces,,Donetsk,Horlivskyi,Zhdanivska,Zhdanivka,48.1463,38.257,2,0,local administrators,7506.0,0
5196,UKR190794,2024-11-01,2024,2,Military Forces of Ukraine (2019-) Air Force,,State forces,Military Forces of Russia (2000-),,External/Other forces,State forces-External/Other forces,,Luhansk,Luhanskyi,Luhanska,Luhansk,48.567,39.3171,3,0,,149608.0,0
5197,UKR190798,2024-11-01,2024,2,Military Forces of Ukraine (2019-) Air Force,,State forces,Military Forces of Russia (2000-),,External/Other forces,State forces-External/Other forces,,Donetsk,Pokrovskyi,Pokrovska,Lysivka,48.2246,37.2648,1,1,,518.0,0
5198,UKR190697,2024-11-01,2024,1,Military Forces of Russia (2000-) Air Force,,External/Other forces,Military Forces of Ukraine (2019-),,State forces,State forces-External/Other forces,,Donetsk,Bakhmutskyi,Siverska,Siversk,48.8726,38.096,2,0,,13476.0,0
5199,UKR190666,2024-11-01,2024,1,Military Forces of Russia (2000-) Air Force,Military Forces of Russia (2000-),External/Other forces,Military Forces of Ukraine (2019-),,State forces,State forces-External/Other forces,,Sumy,Sumskyi,Khotinska,Bilovody,51.1757,34.9765,2,1,,246.0,0
5200,UKR190670,2024-11-01,2024,1,Military Forces of Russia (2000-) Air Force,Military Forces of Russia (2000-),External/Other forces,Military Forces of Ukraine (2019-),,State forces,State forces-External/Other forces,,Kharkiv,Kharkivskyi,Lypetska,Hlyboke,50.255,36.425,2,3,,1028.0,0
5201,UKR190674,2024-11-01,2024,1,Military Forces of Russia (2000-) Air Force,Military Forces of Russia (2000-),External/Other forces,Military Forces of Ukraine (2019-),,State forces,State forces-External/Other forces,,Zaporizhia,Vasylivskyi,Vasylivska,Kamianske,47.5424,35.3662,2,2,,2379.0,0
5202,UKR190677,2024-11-01,2024,1,Military Forces of Russia (2000-) Air Force,Military Forces of Russia (2000-),External/Other forces,Military Forces of Ukraine (2019-),,State forces,State forces-External/Other forces,,Kherson,Beryslavskyi,Novoraiska,Krupytsia,46.993,33.5821,2,1,,58.0,0
5203,UKR190678,2024-11-01,2024,1,Military Forces of Russia (2000-) Air Force,Military Forces of Russia (2000-),External/Other forces,Military Forces of Ukraine (2019-),,State forces,State forces-External/Other forces,,Sumy,Sumskyi,Yunakivska,Loknia,51.1483,35.058,2,1,,181.0,0
5204,UKR190679,2024-11-01,2024,1,Military Forces of Russia (2000-) Air Force,Military Forces of Russia (2000-),External/Other forces,Military Forces of Ukraine (2019-),,State forces,State forces-External/Other forces,,Donetsk,Volnovaskyi,Velykonovosilkivska,Makarivka,47.7787,36.8006,2,2,,76.0,0
5205,UKR190682,2024-11-01,2024,1,Military Forces of Russia (2000-) Air Force,Military Forces of Russia (2000-),External/Other forces,Military Forces of Ukraine (2019-),,State forces,State forces-External/Other forces,,Kherson,Khersonskyi,Darivska,Mykilske,46.7225,32.8131,2,1,,1633.0,0
5206,UKR190689,2024-11-01,2024,1,Military Forces of Russia (2000-) Air Force,Military Forces of Russia (2000-),External/Other forces,Military Forces of Ukraine (2019-),,State forces,State forces-External/Other forces,,Kharkiv,Bohodukhivskyi,Zolochivska,Perovske,50.4067,35.8349,2,2,,500.0,0
5207,UKR190695,2024-11-01,2024,1,Military Forces of Russia (2000-) Air Force,Military Forces of Russia (2000-),External/Other forces,Military Forces of Ukraine (2019-),,State forces,State forces-External/Other forces,,Donetsk,Volnovaskyi,Velykonovosilkivska,Rozdolne,47.9068,36.9178,2,2,,405.0,0
